Year,Month,Day,Station,PKey
2022,10,03,KCBX,20221003KCBX
2022,10,03,KCCX,20221003KCCX
2022,10,03,KCLE,20221003KCLE
2022,10,03,KCLX,20221003KCLX
2022,10,03,KCRP,20221003KCRP
2022,10,03,KCXX,20221003KCXX
2022,10,03,KCYS,20221003KCYS
2022,10,03,KDAX,20221003KDAX
2022,10,03,KDDC,20221003KDDC
2022,10,03,KDFX,20221003KDFX
2022,10,03,KDGX,20221003KDGX
2022,10,03,KDIX,20221003KDIX
2022,10,03,KDLH,20221003KDLH
2022,10,03,KDMX,20221003KDMX
2022,10,03,KDOX,20221003KDOX
2022,10,03,KDTX,20221003KDTX
2022,10,03,KDVN,20221003KDVN
2022,10,03,KDYX,20221003KDYX
2022,10,03,KEAX,20221003KEAX
2022,10,03,KEMX,20221003KEMX
2022,10,03,KENX,20221003KENX
2022,10,03,KEOX,20221003KEOX
2022,10,03,KESX,20221003KESX
2022,10,03,KEVX,20221003KEVX
2022,10,03,KEWX,20221003KEWX
2022,10,03,KEYX,20221003KEYX
2022,10,03,KFCX,20221003KFCX
2022,10,03,KFDR,20221003KFDR
2022,10,03,KFDX,20221003KFDX
2022,10,03,KFFC,20221003KFFC
2022,10,03,KFSD,20221003KFSD
2022,10,03,KFSX,20221003KFSX
2022,10,03,KFTG,20221003KFTG
2022,10,03,KFWS,20221003KFWS
2022,10,03,KGGW,20221003KGGW
2022,10,03,KGJX,20221003KGJX
2022,10,03,KGLD,20221003KGLD
2022,10,03,KGRB,20221003KGRB
2022,10,03,KGRK,20221003KGRK
2022,10,03,KGRR,20221003KGRR
2022,10,03,KGSP,20221003KGSP
2022,10,03,KGWX,20221003KGWX
2022,10,03,KGYX,20221003KGYX
2022,10,03,KHDX,20221003KHDX
2022,10,03,KHGX,20221003KHGX
2022,10,03,KHNX,20221003KHNX
2022,10,03,KHPX,20221003KHPX
2022,10,03,KHTX,20221003KHTX
2022,10,03,KICT,20221003KICT
2022,10,03,KICX,20221003KICX
2022,10,03,KILN,20221003KILN
2022,10,03,KILX,20221003KILX
2022,10,03,KIND,20221003KIND
2022,10,03,KINX,20221003KINX
2022,10,03,KIWA,20221003KIWA
2022,10,03,KIWX,20221003KIWX
2022,10,03,KJAX,20221003KJAX
2022,10,03,KJGX,20221003KJGX
2022,10,03,KJKL,20221003KJKL
2022,10,03,KLBB,20221003KLBB
2022,10,03,KLCH,20221003KLCH
2022,10,03,KLGX,20221003KLGX
2022,10,03,KLIX,20221003KLIX
2022,10,03,KLNX,20221003KLNX
2022,10,03,KLOT,20221003KLOT
2022,10,03,KLRX,20221003KLRX
2022,10,03,KLSX,20221003KLSX
2022,10,03,KLTX,20221003KLTX
2022,10,03,KLVX,20221003KLVX
2022,10,03,KLWX,20221003KLWX
2022,10,03,KLZK,20221003KLZK
2022,10,03,KMAF,20221003KMAF
2022,10,03,KMAX,20221003KMAX
2022,10,03,KMBX,20221003KMBX
2022,10,03,KMHX,20221003KMHX
2022,10,03,KMKX,20221003KMKX
2022,10,03,KMLB,20221003KMLB
2022,10,03,KMOB,20221003KMOB
2022,10,03,KMPX,20221003KMPX
2022,10,03,KMQT,20221003KMQT
2022,10,03,KMRX,20221003KMRX
2022,10,03,KMSX,20221003KMSX
2022,10,03,KMTX,20221003KMTX
2022,10,03,KMUX,20221003KMUX
2022,10,03,KMVX,20221003KMVX
2022,10,03,KMXX,20221003KMXX
2022,10,03,KNKX,20221003KNKX
2022,10,03,KNQA,20221003KNQA
2022,10,03,KOAX,20221003KOAX
2022,10,03,KOHX,20221003KOHX
2022,10,03,KOKX,20221003KOKX
2022,10,03,KOTX,20221003KOTX
2022,10,03,KPAH,20221003KPAH
2022,10,03,KPBZ,20221003KPBZ
2022,10,03,KPDT,20221003KPDT
2022,10,03,KPOE,20221003KPOE
2022,10,03,KPUX,20221003KPUX
2022,10,03,KRAX,20221003KRAX
2022,10,03,KRGX,20221003KRGX
2022,10,03,KRIW,20221003KRIW
2022,10,03,KRLX,20221003KRLX
2022,10,03,KRTX,20221003KRTX
2022,10,03,KSFX,20221003KSFX
2022,10,03,KSGF,20221003KSGF
2022,10,03,KSHV,20221003KSHV
2022,10,03,KSJT,20221003KSJT
2022,10,03,KSOX,20221003KSOX
2022,10,03,KSRX,20221003KSRX
2022,10,03,KTBW,20221003KTBW
2022,10,03,KTFX,20221003KTFX
2022,10,03,KTLH,20221003KTLH
2022,10,03,KTLX,20221003KTLX
2022,10,03,KTWX,20221003KTWX
2022,10,03,KTYX,20221003KTYX
2022,10,03,KUDX,20221003KUDX
2022,10,03,KUEX,20221003KUEX
2022,10,03,KVAX,20221003KVAX
2022,10,03,KVBX,20221003KVBX
2022,10,03,KVNX,20221003KVNX
2022,10,03,KVTX,20221003KVTX
2022,10,03,KVWX,20221003KVWX
2022,10,03,KYUX,20221003KYUX
2022,10,03,NOP4,20221003NOP4
2022,10,03,PABC,20221003PABC
2022,10,03,PACG,20221003PACG
2022,10,03,PAEC,20221003PAEC
2022,10,03,PAHG,20221003PAHG
2022,10,03,PAIH,20221003PAIH
2022,10,03,PAKC,20221003PAKC
2022,10,03,PAPD,20221003PAPD
2022,10,03,PGUA,20221003PGUA
2022,10,03,PHKI,20221003PHKI
2022,10,03,PHKM,20221003PHKM
2022,10,03,PHMO,20221003PHMO
2022,10,03,PHWA,20221003PHWA
2022,10,03,RKJK,20221003RKJK
2022,10,03,RKSG,20221003RKSG
2022,10,03,RODN,20221003RODN
2022,10,03,TADW,20221003TADW
2022,10,03,TATL,20221003TATL
2022,10,03,TBNA,20221003TBNA
2022,10,03,TBOS,20221003TBOS
2022,10,03,TBWI,20221003TBWI
2022,10,03,TCLT,20221003TCLT
2022,10,03,TCMH,20221003TCMH
2022,10,03,TCVG,20221003TCVG
2022,10,03,TDAL,20221003TDAL
2022,10,03,TDAY,20221003TDAY
2022,10,03,TDCA,20221003TDCA
2022,10,03,TDEN,20221003TDEN
2022,10,03,TDFW,20221003TDFW
2022,10,03,TDTW,20221003TDTW
2022,10,03,TEWR,20221003TEWR
2022,10,03,TFLL,20221003TFLL
2022,10,03,THOU,20221003THOU
2022,10,03,TIAD,20221003TIAD
2022,10,03,TIAH,20221003TIAH
2022,10,03,TICH,20221003TICH
2022,10,03,TIDS,20221003TIDS
2022,10,03,TJFK,20221003TJFK
2022,10,03,TJUA,20221003TJUA
2022,10,03,TLAS,20221003TLAS
2022,10,03,TLVE,20221003TLVE
2022,10,03,TMCI,20221003TMCI
2022,10,03,TMCO,20221003TMCO
2022,10,03,TMDW,20221003TMDW
2022,10,03,TMEM,20221003TMEM
2022,10,03,TMIA,20221003TMIA
2022,10,03,TMKE,20221003TMKE
2022,10,03,TMSP,20221003TMSP
2022,10,03,TMSY,20221003TMSY
2022,10,03,TOKC,20221003TOKC
2022,10,03,TORD,20221003TORD
2022,10,03,TPHL,20221003TPHL
2022,10,03,TPIT,20221003TPIT
2022,10,03,TRDU,20221003TRDU
2022,10,03,TSDF,20221003TSDF
2022,10,03,TSJU,20221003TSJU
2022,10,03,TSLC,20221003TSLC
2022,10,03,TSTL,20221003TSTL
2022,10,03,TTPA,20221003TTPA
2022,10,03,TTUL,20221003TTUL
2022,10,04,FOP1,20221004FOP1
2022,10,04,KABR,20221004KABR
2022,10,04,KABX,20221004KABX
2022,10,04,KAKQ,20221004KAKQ
2022,10,04,KAMX,20221004KAMX
2022,10,04,KAPX,20221004KAPX
2022,10,04,KARX,20221004KARX
2022,10,04,KATX,20221004KATX
2022,10,04,KBBX,20221004KBBX
2022,10,04,KBGM,20221004KBGM
2022,10,04,KBHX,20221004KBHX
2022,10,04,KBIS,20221004KBIS
2022,10,04,KBLX,20221004KBLX
2022,10,04,KBMX,20221004KBMX
2022,10,04,KBRO,20221004KBRO
2022,10,04,KBUF,20221004KBUF
2022,10,04,KBYX,20221004KBYX
2022,10,04,KCAE,20221004KCAE
2022,10,04,KCBX,20221004KCBX
2022,10,04,KCCX,20221004KCCX
2022,10,04,KCLE,20221004KCLE
2022,10,04,KCLX,20221004KCLX
2022,10,04,KCRP,20221004KCRP
2022,10,04,KCXX,20221004KCXX
2022,10,04,KCYS,20221004KCYS
2022,10,04,KDAX,20221004KDAX
2022,10,04,KDDC,20221004KDDC
2022,10,04,KDFX,20221004KDFX
2022,10,04,KDGX,20221004KDGX
2022,10,04,KDIX,20221004KDIX
2022,10,04,KDLH,20221004KDLH
2022,10,04,KDMX,20221004KDMX
2022,10,04,KDOX,20221004KDOX
2022,10,04,KDTX,20221004KDTX
2022,10,04,KDVN,20221004KDVN
2022,10,04,KDYX,20221004KDYX
2022,10,04,KEAX,20221004KEAX
2022,10,04,KEMX,20221004KEMX
2022,10,04,KENX,20221004KENX
2022,10,04,KEOX,20221004KEOX
2022,10,04,KEPZ,20221004KEPZ
2022,10,04,KESX,20221004KESX
2022,10,04,KEVX,20221004KEVX
2022,10,04,KEWX,20221004KEWX
2022,10,04,KEYX,20221004KEYX
2022,10,04,KFCX,20221004KFCX
2022,10,04,KFDR,20221004KFDR
2022,10,04,KFDX,20221004KFDX
2022,10,04,KFFC,20221004KFFC
2022,10,04,KFSD,20221004KFSD
2022,10,04,KFSX,20221004KFSX
2022,10,04,KFTG,20221004KFTG
2022,10,04,KFWS,20221004KFWS
2022,10,04,KGGW,20221004KGGW
2022,10,04,KGJX,20221004KGJX
2022,10,04,KGLD,20221004KGLD
2022,10,04,KGRB,20221004KGRB
2022,10,04,KGRK,20221004KGRK
2022,10,04,KGRR,20221004KGRR
2022,10,04,KGSP,20221004KGSP
2022,10,04,KGWX,20221004KGWX
2022,10,04,KGYX,20221004KGYX
2022,10,04,KHDX,20221004KHDX
2022,10,04,KHGX,20221004KHGX
2022,10,04,KHNX,20221004KHNX
2022,10,04,KHPX,20221004KHPX
2022,10,04,KHTX,20221004KHTX
2022,10,04,KICT,20221004KICT
2022,10,04,KICX,20221004KICX
2022,10,04,KILN,20221004KILN
2022,10,04,KILX,20221004KILX
2022,10,04,KIND,20221004KIND
2022,10,04,KINX,20221004KINX
2022,10,04,KIWA,20221004KIWA
2022,10,04,KIWX,20221004KIWX
2022,10,04,KJAX,20221004KJAX
2022,10,04,KJGX,20221004KJGX
2022,10,04,KJKL,20221004KJKL
2022,10,04,KLBB,20221004KLBB
2022,10,04,KLCH,20221004KLCH
2022,10,04,KLGX,20221004KLGX
2022,10,04,KLIX,20221004KLIX
2022,10,04,KLNX,20221004KLNX
2022,10,04,KLOT,20221004KLOT
2022,10,04,KLRX,20221004KLRX
2022,10,04,KLSX,20221004KLSX
2022,10,04,KLTX,20221004KLTX
2022,10,04,KLVX,20221004KLVX
2022,10,04,KLWX,20221004KLWX
2022,10,04,KLZK,20221004KLZK
2022,10,04,KMAF,20221004KMAF
2022,10,04,KMAX,20221004KMAX
2022,10,04,KMBX,20221004KMBX
2022,10,04,KMHX,20221004KMHX
2022,10,04,KMKX,20221004KMKX
2022,10,04,KMLB,20221004KMLB
2022,10,04,KMOB,20221004KMOB
2022,10,04,KMPX,20221004KMPX
2022,10,04,KMQT,20221004KMQT
2022,10,04,KMRX,20221004KMRX
2022,10,04,KMSX,20221004KMSX
2022,10,04,KMUX,20221004KMUX
2022,10,04,KMVX,20221004KMVX
2022,10,04,KMXX,20221004KMXX
2022,10,04,KNKX,20221004KNKX
2022,10,04,KNQA,20221004KNQA
2022,10,04,KOAX,20221004KOAX
2022,10,04,KOHX,20221004KOHX
2022,10,04,KOKX,20221004KOKX
2022,10,04,KOTX,20221004KOTX
2022,10,04,KPAH,20221004KPAH
2022,10,04,KPBZ,20221004KPBZ
2022,10,04,KPDT,20221004KPDT
2022,10,04,KPOE,20221004KPOE
2022,10,04,KPUX,20221004KPUX
2022,10,04,KRAX,20221004KRAX
2022,10,04,KRGX,20221004KRGX
2022,10,04,KRIW,20221004KRIW
2022,10,04,KRLX,20221004KRLX
2022,10,04,KRTX,20221004KRTX
2022,10,04,KSFX,20221004KSFX
2022,10,04,KSHV,20221004KSHV
2022,10,04,KSJT,20221004KSJT
2022,10,04,KSOX,20221004KSOX
2022,10,04,KSRX,20221004KSRX
2022,10,04,KTBW,20221004KTBW
2022,10,04,KTFX,20221004KTFX
2022,10,04,KTLH,20221004KTLH
2022,10,04,KTLX,20221004KTLX
2022,10,04,KTWX,20221004KTWX
2022,10,04,KTYX,20221004KTYX
2022,10,04,KUDX,20221004KUDX
2022,10,04,KUEX,20221004KUEX
2022,10,04,KVAX,20221004KVAX
2022,10,04,KVBX,20221004KVBX
2022,10,04,KVNX,20221004KVNX
2022,10,04,KVTX,20221004KVTX
2022,10,04,KVWX,20221004KVWX
2022,10,04,KYUX,20221004KYUX
2022,10,04,NOP4,20221004NOP4
2022,10,04,PABC,20221004PABC
2022,10,04,PACG,20221004PACG
2022,10,04,PAEC,20221004PAEC
2022,10,04,PAHG,20221004PAHG
2022,10,04,PAIH,20221004PAIH
2022,10,04,PAKC,20221004PAKC
2022,10,04,PAPD,20221004PAPD
2022,10,04,PGUA,20221004PGUA
2022,10,04,PHKI,20221004PHKI
2022,10,04,PHKM,20221004PHKM
2022,10,04,PHMO,20221004PHMO
2022,10,04,PHWA,20221004PHWA
2022,10,04,RKJK,20221004RKJK
2022,10,04,RKSG,20221004RKSG
2022,10,04,RODN,20221004RODN
2022,10,04,TADW,20221004TADW
2022,10,04,TATL,20221004TATL
2022,10,04,TBNA,20221004TBNA
2022,10,04,TBOS,20221004TBOS
2022,10,04,TBWI,20221004TBWI
2022,10,04,TCLT,20221004TCLT
2022,10,04,TCMH,20221004TCMH
2022,10,04,TCVG,20221004TCVG
2022,10,04,TDAL,20221004TDAL
2022,10,04,TDAY,20221004TDAY
2022,10,04,TDCA,20221004TDCA
2022,10,04,TDEN,20221004TDEN
2022,10,04,TDFW,20221004TDFW
2022,10,04,TDTW,20221004TDTW
2022,10,04,TEWR,20221004TEWR
2022,10,04,TFLL,20221004TFLL
2022,10,04,THOU,20221004THOU
2022,10,04,TIAD,20221004TIAD
2022,10,04,TIAH,20221004TIAH
2022,10,04,TICH,20221004TICH
2022,10,04,TIDS,20221004TIDS
2022,10,04,TJFK,20221004TJFK
2022,10,04,TJUA,20221004TJUA
2022,10,04,TLAS,20221004TLAS
2022,10,04,TLVE,20221004TLVE
2022,10,04,TMCI,20221004TMCI
2022,10,04,TMCO,20221004TMCO
2022,10,04,TMDW,20221004TMDW
2022,10,04,TMEM,20221004TMEM
2022,10,04,TMIA,20221004TMIA
2022,10,04,TMKE,20221004TMKE
2022,10,04,TMSP,20221004TMSP
2022,10,04,TMSY,20221004TMSY
2022,10,04,TOKC,20221004TOKC
2022,10,04,TORD,20221004TORD
2022,10,04,TPHL,20221004TPHL
2022,10,04,TPIT,20221004TPIT
2022,10,04,TRDU,20221004TRDU
2022,10,04,TSDF,20221004TSDF
2022,10,04,TSJU,20221004TSJU
2022,10,04,TSLC,20221004TSLC
2022,10,04,TSTL,20221004TSTL
2022,10,04,TTPA,20221004TTPA
2022,10,04,TTUL,20221004TTUL
2022,10,05,FOP1,20221005FOP1
2022,10,05,KABR,20221005KABR
2022,10,05,KABX,20221005KABX
2022,10,05,KAKQ,20221005KAKQ
2022,10,05,KAMX,20221005KAMX
2022,10,05,KAPX,20221005KAPX
2022,10,05,KARX,20221005KARX
2022,10,05,KATX,20221005KATX
2022,10,05,KBBX,20221005KBBX
2022,10,05,KBGM,20221005KBGM
2022,10,05,KBHX,20221005KBHX
2022,10,05,KBIS,20221005KBIS
2022,10,05,KBLX,20221005KBLX
2022,10,05,KBMX,20221005KBMX
2022,10,05,KBOX,20221005KBOX
2022,10,05,KBRO,20221005KBRO
2022,10,05,KBUF,20221005KBUF
2022,10,05,KBYX,20221005KBYX
2022,10,05,KCAE,20221005KCAE
2022,10,05,KCBX,20221005KCBX
2022,10,05,KCCX,20221005KCCX
2022,10,05,KCLE,20221005KCLE
2022,10,05,KCLX,20221005KCLX
2022,10,05,KCRP,20221005KCRP
2022,10,05,KCXX,20221005KCXX
2022,10,05,KCYS,20221005KCYS
2022,10,05,KDAX,20221005KDAX
2022,10,05,KDDC,20221005KDDC
2022,10,05,KDFX,20221005KDFX
2022,10,05,KDGX,20221005KDGX
2022,10,05,KDIX,20221005KDIX
2022,10,05,KDLH,20221005KDLH
2022,10,05,KDMX,20221005KDMX
2022,10,05,KDOX,20221005KDOX
2022,10,05,KDTX,20221005KDTX
2022,10,05,KDVN,20221005KDVN
2022,10,05,KDYX,20221005KDYX
2022,10,05,KEAX,20221005KEAX
2022,10,05,KEMX,20221005KEMX
2022,10,05,KENX,20221005KENX
2022,10,05,KEOX,20221005KEOX
2022,10,05,KEPZ,20221005KEPZ
2022,10,05,KESX,20221005KESX
2022,10,05,KEVX,20221005KEVX
2022,10,05,KEWX,20221005KEWX
2022,10,05,KEYX,20221005KEYX
2022,10,05,KFCX,20221005KFCX
2022,10,05,KFDR,20221005KFDR
2022,10,05,KFDX,20221005KFDX
2022,10,05,KFFC,20221005KFFC
2022,10,05,KFSD,20221005KFSD
2022,10,05,KFSX,20221005KFSX
2022,10,05,KFTG,20221005KFTG
2022,10,05,KFWS,20221005KFWS
2022,10,05,KGGW,20221005KGGW
2022,10,05,KGJX,20221005KGJX
2022,10,05,KGLD,20221005KGLD
2022,10,05,KGRB,20221005KGRB
2022,10,05,KGRK,20221005KGRK
2022,10,05,KGRR,20221005KGRR
2022,10,05,KGSP,20221005KGSP
2022,10,05,KGWX,20221005KGWX
2022,10,05,KGYX,20221005KGYX
2022,10,05,KHDX,20221005KHDX
2022,10,05,KHGX,20221005KHGX
2022,10,05,KHNX,20221005KHNX
2022,10,05,KHPX,20221005KHPX
2022,10,05,KHTX,20221005KHTX
2022,10,05,KICT,20221005KICT
2022,10,05,KICX,20221005KICX
2022,10,05,KILN,20221005KILN
2022,10,05,KILX,20221005KILX
2022,10,05,KIND,20221005KIND
2022,10,05,KINX,20221005KINX
2022,10,05,KIWA,20221005KIWA
2022,10,05,KIWX,20221005KIWX
2022,10,05,KJAX,20221005KJAX
2022,10,05,KJGX,20221005KJGX
2022,10,05,KJKL,20221005KJKL
2022,10,05,KLBB,20221005KLBB
2022,10,05,KLCH,20221005KLCH
2022,10,05,KLGX,20221005KLGX
2022,10,05,KLIX,20221005KLIX
2022,10,05,KLNX,20221005KLNX
2022,10,05,KLOT,20221005KLOT
2022,10,05,KLRX,20221005KLRX
2022,10,05,KLSX,20221005KLSX
2022,10,05,KLTX,20221005KLTX
2022,10,05,KLVX,20221005KLVX
2022,10,05,KLWX,20221005KLWX
2022,10,05,KLZK,20221005KLZK
2022,10,05,KMAF,20221005KMAF
2022,10,05,KMAX,20221005KMAX
2022,10,05,KMBX,20221005KMBX
2022,10,05,KMHX,20221005KMHX
2022,10,05,KMKX,20221005KMKX
2022,10,05,KMLB,20221005KMLB
2022,10,05,KMOB,20221005KMOB
2022,10,05,KMPX,20221005KMPX
2022,10,05,KMQT,20221005KMQT
2022,10,05,KMRX,20221005KMRX
2022,10,05,KMSX,20221005KMSX
2022,10,05,KMUX,20221005KMUX
2022,10,05,KMVX,20221005KMVX
2022,10,05,KMXX,20221005KMXX
2022,10,05,KNKX,20221005KNKX
2022,10,05,KNQA,20221005KNQA
2022,10,05,KOAX,20221005KOAX
2022,10,05,KOHX,20221005KOHX
2022,10,05,KOKX,20221005KOKX
2022,10,05,KOTX,20221005KOTX
2022,10,05,KPAH,20221005KPAH
2022,10,05,KPBZ,20221005KPBZ
2022,10,05,KPDT,20221005KPDT
2022,10,05,KPOE,20221005KPOE
2022,10,05,KPUX,20221005KPUX
2022,10,05,KRAX,20221005KRAX
2022,10,05,KRGX,20221005KRGX
2022,10,05,KRIW,20221005KRIW
2022,10,05,KRLX,20221005KRLX
2022,10,05,KRTX,20221005KRTX
2022,10,05,KSFX,20221005KSFX
2022,10,05,KSHV,20221005KSHV
2022,10,05,KSJT,20221005KSJT
2022,10,05,KSOX,20221005KSOX
2022,10,05,KSRX,20221005KSRX
2022,10,05,KTBW,20221005KTBW
2022,10,05,KTFX,20221005KTFX
2022,10,05,KTLH,20221005KTLH
2022,10,05,KTLX,20221005KTLX
2022,10,05,KTWX,20221005KTWX
2022,10,05,KTYX,20221005KTYX
2022,10,05,KUDX,20221005KUDX
2022,10,05,KUEX,20221005KUEX
2022,10,05,KVAX,20221005KVAX
2022,10,05,KVBX,20221005KVBX
2022,10,05,KVNX,20221005KVNX
2022,10,05,KVTX,20221005KVTX
2022,10,05,KVWX,20221005KVWX
2022,10,05,KYUX,20221005KYUX
2022,10,05,PABC,20221005PABC
2022,10,05,PACG,20221005PACG
2022,10,05,PAEC,20221005PAEC
2022,10,05,PAHG,20221005PAHG
2022,10,05,PAIH,20221005PAIH
2022,10,05,PAKC,20221005PAKC
2022,10,05,PAPD,20221005PAPD
2022,10,05,PGUA,20221005PGUA
2022,10,05,PHKI,20221005PHKI
2022,10,05,PHKM,20221005PHKM
2022,10,05,PHMO,20221005PHMO
2022,10,05,PHWA,20221005PHWA
2022,10,05,RKJK,20221005RKJK
2022,10,05,RODN,20221005RODN
2022,10,05,TADW,20221005TADW
2022,10,05,TATL,20221005TATL
2022,10,05,TBNA,20221005TBNA
2022,10,05,TBOS,20221005TBOS
2022,10,05,TBWI,20221005TBWI
2022,10,05,TCLT,20221005TCLT
2022,10,05,TCMH,20221005TCMH
2022,10,05,TCVG,20221005TCVG
2022,10,05,TDAL,20221005TDAL
2022,10,05,TDAY,20221005TDAY
2022,10,05,TDCA,20221005TDCA
2022,10,05,TDEN,20221005TDEN
2022,10,05,TDFW,20221005TDFW
2022,10,05,TDTW,20221005TDTW
2022,10,05,TEWR,20221005TEWR
2022,10,05,TFLL,20221005TFLL
2022,10,05,THOU,20221005THOU
2022,10,05,TIAD,20221005TIAD
2022,10,05,TIAH,20221005TIAH
2022,10,05,TICH,20221005TICH
2022,10,05,TIDS,20221005TIDS
2022,10,05,TJFK,20221005TJFK
2022,10,05,TJUA,20221005TJUA
2022,10,05,TLAS,20221005TLAS
2022,10,05,TLVE,20221005TLVE
2022,10,05,TMCI,20221005TMCI
2022,10,05,TMCO,20221005TMCO
2022,10,05,TMDW,20221005TMDW
2022,10,05,TMEM,20221005TMEM
2022,10,05,TMIA,20221005TMIA
2022,10,05,TMKE,20221005TMKE
2022,10,05,TMSP,20221005TMSP
2022,10,05,TMSY,20221005TMSY
2022,10,05,TORD,20221005TORD
2022,10,05,TPHL,20221005TPHL
2022,10,05,TPIT,20221005TPIT
2022,10,05,TRDU,20221005TRDU
2022,10,05,TSDF,20221005TSDF
2022,10,05,TSJU,20221005TSJU
2022,10,05,TSLC,20221005TSLC
2022,10,05,TSTL,20221005TSTL
2022,10,05,TTPA,20221005TTPA
2022,10,05,TTUL,20221005TTUL
2022,10,06,FOP1,20221006FOP1
2022,10,06,KABR,20221006KABR
2022,10,06,KABX,20221006KABX
2022,10,06,KAKQ,20221006KAKQ
2022,10,06,KAMA,20221006KAMA
2022,10,06,KAMX,20221006KAMX
2022,10,06,KAPX,20221006KAPX
2022,10,06,KARX,20221006KARX
2022,10,06,KATX,20221006KATX
2022,10,06,KBBX,20221006KBBX
2022,10,06,KBGM,20221006KBGM
2022,10,06,KBHX,20221006KBHX
2022,10,06,KBIS,20221006KBIS
2022,10,06,KBLX,20221006KBLX
2022,10,06,KBMX,20221006KBMX
2022,10,06,KBOX,20221006KBOX
2022,10,06,KBRO,20221006KBRO
2022,10,06,KBUF,20221006KBUF
2022,10,06,KBYX,20221006KBYX
2022,10,06,KCAE,20221006KCAE
2022,10,06,KCBX,20221006KCBX
2022,10,06,KCCX,20221006KCCX
2022,10,06,KCLE,20221006KCLE
2022,10,06,KCLX,20221006KCLX
2022,10,06,KCRP,20221006KCRP
2022,10,06,KCXX,20221006KCXX
2022,10,06,KCYS,20221006KCYS
2022,10,06,KDAX,20221006KDAX
2022,10,06,KDDC,20221006KDDC
2022,10,06,KDFX,20221006KDFX
2022,10,06,KDGX,20221006KDGX
2022,10,06,KDIX,20221006KDIX
2022,10,06,KDLH,20221006KDLH
2022,10,06,KDMX,20221006KDMX
2022,10,06,KDOX,20221006KDOX
2022,10,06,KDTX,20221006KDTX
2022,10,06,KDVN,20221006KDVN
2022,10,06,KDYX,20221006KDYX
2022,10,06,KEAX,20221006KEAX
2022,10,06,KEMX,20221006KEMX
2022,10,06,KENX,20221006KENX
2022,10,06,KEOX,20221006KEOX
2022,10,06,KEPZ,20221006KEPZ
2022,10,06,KESX,20221006KESX
2022,10,06,KEVX,20221006KEVX
2022,10,06,KEWX,20221006KEWX
2022,10,06,KEYX,20221006KEYX
2022,10,06,KFCX,20221006KFCX
2022,10,06,KFDR,20221006KFDR
2022,10,06,KFDX,20221006KFDX
2022,10,06,KFFC,20221006KFFC
2022,10,06,KFSD,20221006KFSD
2022,10,06,KFSX,20221006KFSX
2022,10,06,KFTG,20221006KFTG
2022,10,06,KFWS,20221006KFWS
2022,10,06,KGGW,20221006KGGW
2022,10,06,KGJX,20221006KGJX
2022,10,06,KGLD,20221006KGLD
2022,10,06,KGRB,20221006KGRB
2022,10,06,KGRK,20221006KGRK
2022,10,06,KGRR,20221006KGRR
2022,10,06,KGSP,20221006KGSP
2022,10,06,KGWX,20221006KGWX
2022,10,06,KGYX,20221006KGYX
2022,10,06,KHDX,20221006KHDX
2022,10,06,KHGX,20221006KHGX
2022,10,06,KHNX,20221006KHNX
2022,10,06,KHPX,20221006KHPX
2022,10,06,KHTX,20221006KHTX
2022,10,06,KICT,20221006KICT
2022,10,06,KICX,20221006KICX
2022,10,06,KILN,20221006KILN
2022,10,06,KILX,20221006KILX
2022,10,06,KIND,20221006KIND
2022,10,06,KINX,20221006KINX
2022,10,06,KIWA,20221006KIWA
2022,10,06,KIWX,20221006KIWX
2022,10,06,KJAX,20221006KJAX
2022,10,06,KJGX,20221006KJGX
2022,10,06,KJKL,20221006KJKL
2022,10,06,KLBB,20221006KLBB
2022,10,06,KLCH,20221006KLCH
2022,10,06,KLGX,20221006KLGX
2022,10,06,KLIX,20221006KLIX
2022,10,06,KLNX,20221006KLNX
2022,10,06,KLOT,20221006KLOT
2022,10,06,KLRX,20221006KLRX
2022,10,06,KLSX,20221006KLSX
2022,10,06,KLTX,20221006KLTX
2022,10,06,KLVX,20221006KLVX
2022,10,06,KLWX,20221006KLWX
2022,10,06,KLZK,20221006KLZK
2022,10,06,KMAF,20221006KMAF
2022,10,06,KMAX,20221006KMAX
2022,10,06,KMBX,20221006KMBX
2022,10,06,KMHX,20221006KMHX
2022,10,06,KMKX,20221006KMKX
2022,10,06,KMLB,20221006KMLB
2022,10,06,KMOB,20221006KMOB
2022,10,06,KMPX,20221006KMPX
2022,10,06,KMQT,20221006KMQT
2022,10,06,KMRX,20221006KMRX
2022,10,06,KMSX,20221006KMSX
2022,10,06,KMUX,20221006KMUX
2022,10,06,KMVX,20221006KMVX
2022,10,06,KMXX,20221006KMXX
2022,10,06,KNKX,20221006KNKX
2022,10,06,KNQA,20221006KNQA
2022,10,06,KOAX,20221006KOAX
2022,10,06,KOHX,20221006KOHX
2022,10,06,KOKX,20221006KOKX
2022,10,06,KOTX,20221006KOTX
2022,10,06,KPAH,20221006KPAH
2022,10,06,KPBZ,20221006KPBZ
2022,10,06,KPDT,20221006KPDT
2022,10,06,KPOE,20221006KPOE
2022,10,06,KPUX,20221006KPUX
2022,10,06,KRAX,20221006KRAX
2022,10,06,KRGX,20221006KRGX
2022,10,06,KRIW,20221006KRIW
2022,10,06,KRLX,20221006KRLX
2022,10,06,KRTX,20221006KRTX
2022,10,06,KSFX,20221006KSFX
2022,10,06,KSHV,20221006KSHV
2022,10,06,KSJT,20221006KSJT
2022,10,06,KSOX,20221006KSOX
2022,10,06,KTBW,20221006KTBW
